primary_key,parameter,intercept,mean_umi
\xe1ed886b61632d2f82af70cd3f3cf8a2,p1,0.153095015137412,-1.9033417179164e-06
\xe1ed886b61632d2f82af70cd3f3cf8a2,mean1,0.0143311692378995,1.10217688202588e-05
\xe1ed886b61632d2f82af70cd3f3cf8a2,mean2,0.210973918819289,0.00029815149674553
\xe1ed886b61632d2f82af70cd3f3cf8a2,sd1,0.0446801279912273,2.71888244198066e-05
\xe1ed886b61632d2f82af70cd3f3cf8a2,sd2,0.935577653962291,0.000886663850073008
\xe1ed886b61632d2f82af70cd3f3cf8a2,p3,0.0508260567233527,0
\xba138620075305b15dc483f450dce5d0,p1,0.1648113027627,-4.65919811466273e-06
\xba138620075305b15dc483f450dce5d0,mean1,0.000698365794733959,1.29952584003837e-05
\xba138620075305b15dc483f450dce5d0,mean2,0.0071177175471433,0.00042097922342008
\xba138620075305b15dc483f450dce5d0,sd1,0.00256274201557312,3.29522920664638e-05
\xba138620075305b15dc483f450dce5d0,sd2,-0.0493064757344861,0.0017109542015988
\xba138620075305b15dc483f450dce5d0,p3,0.0511121723278455,0
\x50787a4d8a10b1cb6074a391f4ef59ca,p1,0.167763835626798,-5.22419360882268e-06
\x50787a4d8a10b1cb6074a391f4ef59ca,mean1,0.000983254882507195,1.44386706053834e-05
\x50787a4d8a10b1cb6074a391f4ef59ca,mean2,-0.00128179389964966,0.000401843168183754
\x50787a4d8a10b1cb6074a391f4ef59ca,sd1,0.00443531760379455,3.7170686821694e-05
\x50787a4d8a10b1cb6074a391f4ef59ca,sd2,-0.00939157057260154,0.00129603034760114
\x50787a4d8a10b1cb6074a391f4ef59ca,p3,0.0508720372741936,0
\x5bcfae9ded70cf7de50f5b196c7a4f71,p1,0.171648948110002,-5.66681977680976e-06
\x5bcfae9ded70cf7de50f5b196c7a4f71,mean1,0.00104351840909506,1.60641572173364e-05
\x5bcfae9ded70cf7de50f5b196c7a4f71,mean2,-0.00904207978850669,0.000380706457246212
\x5bcfae9ded70cf7de50f5b196c7a4f71,sd1,0.00796626402070275,3.94796381886594e-05
\x5bcfae9ded70cf7de50f5b196c7a4f71,sd2,0.0436378590571733,0.00123158672762022
\x5bcfae9ded70cf7de50f5b196c7a4f71,p3,0.0509103676985806,0
\xdaabf950a3a663acff9f5c2490936929,p1,0.159452123474934,-5.45907044251159e-06
\xdaabf950a3a663acff9f5c2490936929,mean1,0.00146660273401373,1.56633563066422e-05
\xdaabf950a3a663acff9f5c2490936929,mean2,0.0398432061837797,0.000352479555970488
\xdaabf950a3a663acff9f5c2490936929,sd1,0.000882607244378442,4.03688351925993e-05
\xdaabf950a3a663acff9f5c2490936929,sd2,-0.00906417731096409,0.00115432547743961
\xdaabf950a3a663acff9f5c2490936929,p3,0.0509749766715013,0
\x0cabe90ae56eef8572ec4029cfd28ad5,p1,0.162932603681978,-4.66792852724005e-06
\x0cabe90ae56eef8572ec4029cfd28ad5,mean1,0.000894548388023872,1.69184743093191e-05
\x0cabe90ae56eef8572ec4029cfd28ad5,mean2,0.000254561790909102,0.000357944051873234
\x0cabe90ae56eef8572ec4029cfd28ad5,sd1,0.00465484058492571,4.34938609818917e-05
\x0cabe90ae56eef8572ec4029cfd28ad5,sd2,0.00651492389362929,0.00113723829165158
\x0cabe90ae56eef8572ec4029cfd28ad5,p3,0.0509524438542373,0
\xcbc550db74ca028e8648a8afdcbd8baa,p1,0.162737652214597,-5.466663281899e-06
\xcbc550db74ca028e8648a8afdcbd8baa,mean1,0.000753041000793632,1.77572992556864e-05
\xcbc550db74ca028e8648a8afdcbd8baa,mean2,-6.75971642468687e-05,0.000347871737863944
\xcbc550db74ca028e8648a8afdcbd8baa,sd1,0.00383792152348651,4.40040582367011e-05
\xcbc550db74ca028e8648a8afdcbd8baa,sd2,-0.0124783327127007,0.00114428215894467
\xcbc550db74ca028e8648a8afdcbd8baa,p3,0.050841281523762,0
\x72c048eda248baddedc490b1cb4877e1,p1,0.17221006860438,-4.96035084334805e-06
\x72c048eda248baddedc490b1cb4877e1,mean1,0.00143633548027678,1.60475807208753e-05
\x72c048eda248baddedc490b1cb4877e1,mean2,-0.00212044015262913,0.000373994798534582
\x72c048eda248baddedc490b1cb4877e1,sd1,0.00688244421727419,3.96021232491967e-05
\x72c048eda248baddedc490b1cb4877e1,sd2,0.0321649731081108,0.00117993476543543
\x72c048eda248baddedc490b1cb4877e1,p3,0.050905326788139,0
\xf2dde70f8ef2bbe5f0fd06afaca575f9,p1,0.171717172728455,-5.47384549503389e-06
\xf2dde70f8ef2bbe5f0fd06afaca575f9,mean1,0.000975608121902581,1.59878477694115e-05
\xf2dde70f8ef2bbe5f0fd06afaca575f9,mean2,-0.000678933894262546,0.000374241948643515
\xf2dde70f8ef2bbe5f0fd06afaca575f9,sd1,0.00695487078213704,4.00276301710674e-05
\xf2dde70f8ef2bbe5f0fd06afaca575f9,sd2,0.0389436383603439,0.00120872612042996
\xf2dde70f8ef2bbe5f0fd06afaca575f9,p3,0.0509987723322979,0
\x2a44dce57b1b5351f9a2f4ddaeb1956c,p1,0.145808893928926,-9.0338251806861e-07
\x2a44dce57b1b5351f9a2f4ddaeb1956c,mean1,0.00236520416457763,4.4775882740069e-06
\x2a44dce57b1b5351f9a2f4ddaeb1956c,mean2,0.0812895731961873,0.000540275888710878
\x2a44dce57b1b5351f9a2f4ddaeb1956c,sd1,0.00589952883755085,1.22470369075349e-05
\x2a44dce57b1b5351f9a2f4ddaeb1956c,sd2,0.313892287303467,0.00187510089596
\x2a44dce57b1b5351f9a2f4ddaeb1956c,p3,0.0514351006807477,0
\x5b31818c2e35341315aa1e09d510b100,p1,0.158627760836941,-1.28269839878839e-06
\x5b31818c2e35341315aa1e09d510b100,mean1,0.00245916585762886,6.05346018280795e-06
\x5b31818c2e35341315aa1e09d510b100,mean2,0.0465717620875727,0.000518830651444312
\x5b31818c2e35341315aa1e09d510b100,sd1,0.00600717080151503,1.63154750936386e-05
\x5b31818c2e35341315aa1e09d510b100,sd2,0.156927020194935,0.00179068387691482
\x5b31818c2e35341315aa1e09d510b100,p3,0.0512951660332656,0
\xdb0eeffa8d768971280721bb7a1b36d8,p1,0.169147527633892,-4.57600564512161e-06
\xdb0eeffa8d768971280721bb7a1b36d8,mean1,0.000739915081780645,1.63680367464043e-05
\xdb0eeffa8d768971280721bb7a1b36d8,mean2,-0.000266137026408542,0.000376539346399277
\xdb0eeffa8d768971280721bb7a1b36d8,sd1,0.0055747553223571,4.00521311914195e-05
\xdb0eeffa8d768971280721bb7a1b36d8,sd2,0.00691751153460851,0.00121514326281276
\xdb0eeffa8d768971280721bb7a1b36d8,p3,0.0507685805181642,0
\x1887255464a88fe57c67aac5159fc8e0,p1,0.195813749760859,-1.41076997386228e-05
\x1887255464a88fe57c67aac5159fc8e0,mean1,0.00177333470383986,1.51789720586803e-05
\x1887255464a88fe57c67aac5159fc8e0,mean2,0.0295702457076834,0.000376350609769038
\x1887255464a88fe57c67aac5159fc8e0,sd1,-0.00308855738650114,4.04848989473831e-05
\x1887255464a88fe57c67aac5159fc8e0,sd2,-0.238140043982131,0.00151782205972772
\x1887255464a88fe57c67aac5159fc8e0,p3,0.0510559942189386,0
\x033184c6717cf0a6d37ff2890b10fd9f,p1,0.157228950323521,-5.23013455752572e-06
\x033184c6717cf0a6d37ff2890b10fd9f,mean1,0.000404422792106701,1.44272173405181e-05
\x033184c6717cf0a6d37ff2890b10fd9f,mean2,0.00614463677604338,0.000397525105445734
\x033184c6717cf0a6d37ff2890b10fd9f,sd1,0.000614541099724725,3.73144486741185e-05
\x033184c6717cf0a6d37ff2890b10fd9f,sd2,-0.0409566195405673,0.00143206406364632
\x033184c6717cf0a6d37ff2890b10fd9f,p3,0.051058521483114,0
\x82cd340fdc09f164ba5b44a1a20aa79c,p1,0.157155050237372,-5.65703572488533e-06
\x82cd340fdc09f164ba5b44a1a20aa79c,mean1,0.000129637308521786,1.46386890209164e-05
\x82cd340fdc09f164ba5b44a1a20aa79c,mean2,0.0166289841377938,0.000391561939642956
\x82cd340fdc09f164ba5b44a1a20aa79c,sd1,-0.00308412448657523,3.99390845849288e-05
\x82cd340fdc09f164ba5b44a1a20aa79c,sd2,-0.0944161976660052,0.00139624923938554
\x82cd340fdc09f164ba5b44a1a20aa79c,p3,0.0510056359319253,0
\xdf3218b150d0f49b2696b31bff0b24e4,p1,0.196938259435901,-1.83052385873007e-05
\xdf3218b150d0f49b2696b31bff0b24e4,mean1,0.00135270674869676,1.26395955234185e-05
\xdf3218b150d0f49b2696b31bff0b24e4,mean2,0.0182293564021366,0.000417934665676139
\xdf3218b150d0f49b2696b31bff0b24e4,sd1,-0.00200431275662461,3.35005685216571e-05
\xdf3218b150d0f49b2696b31bff0b24e4,sd2,-0.211638777814635,0.00184042768677193
\xdf3218b150d0f49b2696b31bff0b24e4,p3,0.0511457385746706,0
\xdc434f6d3c2f83e805137e7afa42958a,p1,0.127913201025063,-5.51571303884802e-06
\xdc434f6d3c2f83e805137e7afa42958a,mean1,0.00207812193762615,1.4034615160983e-05
\xdc434f6d3c2f83e805137e7afa42958a,mean2,0.00288128239750596,0.000380672548405935
\xdc434f6d3c2f83e805137e7afa42958a,sd1,0.00657139973400922,3.90060491211462e-05
\xdc434f6d3c2f83e805137e7afa42958a,sd2,0.0998293665749208,0.00113284903713833
\xdc434f6d3c2f83e805137e7afa42958a,p3,0.0509685989782578,0
\xdd16432701499b374637e8ebdceb1023,p1,0.161693534974682,-4.33509592873034e-06
\xdd16432701499b374637e8ebdceb1023,mean1,0.00108352859540157,1.57259119536496e-05
\xdd16432701499b374637e8ebdceb1023,mean2,0.0114271719428529,0.000372800203700248
\xdd16432701499b374637e8ebdceb1023,sd1,0.00178948470192528,4.18332440235452e-05
\xdd16432701499b374637e8ebdceb1023,sd2,-0.0286242263586534,0.00144780710309318
\xdd16432701499b374637e8ebdceb1023,p3,0.0509286511314384,0
\xd0697aa7bfda400118db3079a14c6f08,p1,0.142430943844798,-4.44484938740046e-06
\xd0697aa7bfda400118db3079a14c6f08,mean1,0.00064157305014919,1.21271824069919e-05
\xd0697aa7bfda400118db3079a14c6f08,mean2,0.00518877193537759,0.000428624282494572
\xd0697aa7bfda400118db3079a14c6f08,sd1,0.000490962575097509,3.32973410501692e-05
\xd0697aa7bfda400118db3079a14c6f08,sd2,-0.0494991425227784,0.00183322670915279
\xd0697aa7bfda400118db3079a14c6f08,p3,0.0512447199880101,0
\x75efd9f863a12aa1cac2224dee1c6205,p1,0.129628978820179,-3.99351377256884e-06
\x75efd9f863a12aa1cac2224dee1c6205,mean1,0.00136071612479566,1.28006873985717e-05
\x75efd9f863a12aa1cac2224dee1c6205,mean2,-0.00402938508069517,0.000414275433069038
\x75efd9f863a12aa1cac2224dee1c6205,sd1,0.0036521725757464,3.47342618627539e-05
\x75efd9f863a12aa1cac2224dee1c6205,sd2,0.0878756463149015,0.0016281817438284
\x75efd9f863a12aa1cac2224dee1c6205,p3,0.0511757557984155,0
\xfbb2ecd15779688375b0b022aa6e667a,p1,0.1445153425987,-4.97578581488286e-06
\xfbb2ecd15779688375b0b022aa6e667a,mean1,0.000607161402829411,1.66280370771887e-05
\xfbb2ecd15779688375b0b022aa6e667a,mean2,0.0118641732431306,0.000355207575203118
\xfbb2ecd15779688375b0b022aa6e667a,sd1,-0.00124885481606404,4.65727667960023e-05
\xfbb2ecd15779688375b0b022aa6e667a,sd2,-0.0584409579981724,0.001344411253312
\xfbb2ecd15779688375b0b022aa6e667a,p3,0.0510480750205141,0
\x9b8fe4862a91d5375167119c1426e701,p1,0.155142312375708,-3.29459084209358e-06
\x9b8fe4862a91d5375167119c1426e701,mean1,0.00182884616534511,1.41533302893457e-05
\x9b8fe4862a91d5375167119c1426e701,mean2,0.0141411212400249,0.000390321973312365
\x9b8fe4862a91d5375167119c1426e701,sd1,0.00333195755896587,4.01732142478507e-05
\x9b8fe4862a91d5375167119c1426e701,sd2,0.041603209640213,0.00111201276692838
\x9b8fe4862a91d5375167119c1426e701,p3,0.0507921399968339,0
\x47e9978041a852686d262bd054049bd9,p1,0.162871807541268,-6.15691668330177e-06
\x47e9978041a852686d262bd054049bd9,mean1,-0.000325262844248116,1.81719969425134e-05
\x47e9978041a852686d262bd054049bd9,mean2,0.029658180803128,0.000337675873033598
\x47e9978041a852686d262bd054049bd9,sd1,-0.0072483828614347,5.0368006735125e-05
\x47e9978041a852686d262bd054049bd9,sd2,-0.123616014344335,0.00117847195379833
\x47e9978041a852686d262bd054049bd9,p3,0.0507341914321027,0
\x129328ada05534bdee4bf839920701b2,p1,0.164379423396726,-3.39867889993421e-06
\x129328ada05534bdee4bf839920701b2,mean1,0.00102659009211608,1.40800267400082e-05
\x129328ada05534bdee4bf839920701b2,mean2,0.00847644433940808,0.000404718749068544
\x129328ada05534bdee4bf839920701b2,sd1,0.00216402197188212,3.5999536817601e-05
\x129328ada05534bdee4bf839920701b2,sd2,-0.0669163558688686,0.00154189984827219
\x129328ada05534bdee4bf839920701b2,p3,0.0508799111082234,0
\x6e702759f3be7d92511f8e94b930dfcc,p1,0.168192742216145,-3.91428833734331e-06
\x6e702759f3be7d92511f8e94b930dfcc,mean1,0.0011124208409569,1.27701042956297e-05
\x6e702759f3be7d92511f8e94b930dfcc,mean2,-0.00535395891500179,0.00042698942984485
\x6e702759f3be7d92511f8e94b930dfcc,sd1,0.00638818289906209,3.27262876972904e-05
\x6e702759f3be7d92511f8e94b930dfcc,sd2,0.0418405999681406,0.00166879166951522
\x6e702759f3be7d92511f8e94b930dfcc,p3,0.0510641277248644,0
\x4f476c3ac7183b0b98043b683055c0c4,p1,0.169292887200523,-3.3464969293971e-06
\x4f476c3ac7183b0b98043b683055c0c4,mean1,0.000909802074256075,1.49527236441849e-05
\x4f476c3ac7183b0b98043b683055c0c4,mean2,-0.00438787964508069,0.000399854613195501
\x4f476c3ac7183b0b98043b683055c0c4,sd1,0.0058656969424058,3.77465064121285e-05
\x4f476c3ac7183b0b98043b683055c0c4,sd2,-0.0437493670673481,0.00144876173856649
\x4f476c3ac7183b0b98043b683055c0c4,p3,0.0508515623741416,0
\x58985b8c7e66b677a5b7f8b65902738d,p1,0.196455281420498,-1.23408457921859e-05
\x58985b8c7e66b677a5b7f8b65902738d,mean1,0.00238626412032599,8.45091258411067e-06
\x58985b8c7e66b677a5b7f8b65902738d,mean2,-0.0225983231595225,0.000488374819963245
\x58985b8c7e66b677a5b7f8b65902738d,sd1,0.0128938647873956,2.71117944591164e-05
\x58985b8c7e66b677a5b7f8b65902738d,sd2,0.154067663402818,0.0011637687702215
\x58985b8c7e66b677a5b7f8b65902738d,p3,0.0512350103753771,0
\x6dbcbb93e96d38b548e8a0d3d50dcafb,p1,0.153877311344906,-1.07124814632265e-06
\x6dbcbb93e96d38b548e8a0d3d50dcafb,mean1,0.0106678324398878,1.39366143030712e-05
\x6dbcbb93e96d38b548e8a0d3d50dcafb,mean2,0.138166676506247,0.000347272099783326
\x6dbcbb93e96d38b548e8a0d3d50dcafb,sd1,0.0349163169482432,3.51133269857999e-05
\x6dbcbb93e96d38b548e8a0d3d50dcafb,sd2,0.602220711337232,0.000985946390725802
\x6dbcbb93e96d38b548e8a0d3d50dcafb,p3,0.0504489891924035,0
\x2fce6af7734e6e3cc59c7f72007391fe,p1,0.162003503145891,-4.80581330376033e-06
\x2fce6af7734e6e3cc59c7f72007391fe,mean1,-0.000276992033627556,1.63483244338258e-05
\x2fce6af7734e6e3cc59c7f72007391fe,mean2,0.0324415590517462,0.000365408533918364
\x2fce6af7734e6e3cc59c7f72007391fe,sd1,-0.00679039303979595,4.51532940479544e-05
\x2fce6af7734e6e3cc59c7f72007391fe,sd2,-0.188805034374021,0.00138935160243664
\x2fce6af7734e6e3cc59c7f72007391fe,p3,0.0508234190002008,0
\x75410f8f167f43ee2b76697ee9089592,p1,0.175678520540401,-4.44910992852508e-06
\x75410f8f167f43ee2b76697ee9089592,mean1,0.00157220747552881,1.30459938036122e-05
\x75410f8f167f43ee2b76697ee9089592,mean2,-0.00862662499819589,0.000423648755343266
\x75410f8f167f43ee2b76697ee9089592,sd1,0.0105797836865694,3.31729753857164e-05
\x75410f8f167f43ee2b76697ee9089592,sd2,0.0655426828604364,0.00138283244695346
\x75410f8f167f43ee2b76697ee9089592,p3,0.0509641208088862,0
\x26f2ba5f20a55a52a2ba3a779451ac84,p1,0.177156893427488,-4.53224074575086e-06
\x26f2ba5f20a55a52a2ba3a779451ac84,mean1,0.00149692822622111,1.22791218723549e-05
\x26f2ba5f20a55a52a2ba3a779451ac84,mean2,0.00121812884766137,0.000428288322326028
\x26f2ba5f20a55a52a2ba3a779451ac84,sd1,0.0103309264622427,3.23390482825637e-05
\x26f2ba5f20a55a52a2ba3a779451ac84,sd2,0.101230314651449,0.00148452253348078
\x26f2ba5f20a55a52a2ba3a779451ac84,p3,0.0510336998111976,0
\x33ae1478c4dbd94ec35bf8d259ba59da,p1,0.167976985519872,-2.80422268893499e-06
\x33ae1478c4dbd94ec35bf8d259ba59da,mean1,0.00281583299419826,1.20384407386766e-05
\x33ae1478c4dbd94ec35bf8d259ba59da,mean2,0.0154658184822747,0.000417703278498591
\x33ae1478c4dbd94ec35bf8d259ba59da,sd1,0.0125950447537596,3.44644935758093e-05
\x33ae1478c4dbd94ec35bf8d259ba59da,sd2,0.151741254573276,0.00111597552742745
\x33ae1478c4dbd94ec35bf8d259ba59da,p3,0.0509874473846943,0
\x59fd0a6ff5f6be8816ea48c6d28bda7f,p1,0.172394506807172,-1.45867553955109e-06
\x59fd0a6ff5f6be8816ea48c6d28bda7f,mean1,0.00355183453907042,4.13779282845958e-06
\x59fd0a6ff5f6be8816ea48c6d28bda7f,mean2,0.0124375427685948,0.000549740055644142
\x59fd0a6ff5f6be8816ea48c6d28bda7f,sd1,0.0192028347733455,1.07912018090118e-05
\x59fd0a6ff5f6be8816ea48c6d28bda7f,sd2,1.27344862032841,0.00189959023906787
\x59fd0a6ff5f6be8816ea48c6d28bda7f,p3,0.0514372908022565,0
\xf79390033fcf7b3a1b5f914677234a6c,p1,0.112945254089769,-1.09153543800386e-05
\xf79390033fcf7b3a1b5f914677234a6c,mean1,0.00125824238337862,1.49482586950811e-05
\xf79390033fcf7b3a1b5f914677234a6c,mean2,-0.0148424350433222,0.000376872803143429
\xf79390033fcf7b3a1b5f914677234a6c,sd1,0.00380164835744486,3.79783710194181e-05
\xf79390033fcf7b3a1b5f914677234a6c,sd2,0.134820425319422,0.00127968321618909
\xf79390033fcf7b3a1b5f914677234a6c,p3,0.0509273172531102,0
\x36ca1f7a20ffb757355bb5e507cf99a3,p1,0.128863996947267,-8.33395384306408e-06
\x36ca1f7a20ffb757355bb5e507cf99a3,mean1,0.00107642812320336,1.44775289416871e-05
\x36ca1f7a20ffb757355bb5e507cf99a3,mean2,-0.00468724709856327,0.000385879594623104
\x36ca1f7a20ffb757355bb5e507cf99a3,sd1,0.00264654698832145,3.78143810427222e-05
\x36ca1f7a20ffb757355bb5e507cf99a3,sd2,0.0554120191998955,0.00135079680733563
\x36ca1f7a20ffb757355bb5e507cf99a3,p3,0.0510926719868204,0
\x8b70a951b10b15570ebd5b65c39a8647,p1,0.1382885933721,-6.1700681612088e-06
\x8b70a951b10b15570ebd5b65c39a8647,mean1,0.000754898952284144,1.45784178250705e-05
\x8b70a951b10b15570ebd5b65c39a8647,mean2,0.00155075540995053,0.000389329971383419
\x8b70a951b10b15570ebd5b65c39a8647,sd1,0.000867937665833235,3.89061892702402e-05
\x8b70a951b10b15570ebd5b65c39a8647,sd2,-0.0101885136357236,0.00126541450825805
\x8b70a951b10b15570ebd5b65c39a8647,p3,0.0509872655471733,0
\x2a3fc0072e443b1f8cc56d970d1c2d9d,p1,0.093938122404948,-5.77881481204909e-06
\x2a3fc0072e443b1f8cc56d970d1c2d9d,mean1,0.00251181568447012,1.24907060166659e-05
\x2a3fc0072e443b1f8cc56d970d1c2d9d,mean2,-0.0339343352983648,0.000415564189081154
\x2a3fc0072e443b1f8cc56d970d1c2d9d,sd1,0.00842758182437378,3.1524425856592e-05
\x2a3fc0072e443b1f8cc56d970d1c2d9d,sd2,0.348651433619199,0.00132422692978848
\x2a3fc0072e443b1f8cc56d970d1c2d9d,p3,0.050515389168173,0
\x324c46d4d0c7949732d49cedf694c747,p1,0.130504655790759,-6.07415069949338e-06
\x324c46d4d0c7949732d49cedf694c747,mean1,0.00129593201775332,1.37675099555305e-05
\x324c46d4d0c7949732d49cedf694c747,mean2,-0.00447770320533802,0.000398235638554307
\x324c46d4d0c7949732d49cedf694c747,sd1,0.00307951935451944,3.62572698689107e-05
\x324c46d4d0c7949732d49cedf694c747,sd2,0.0684728266184234,0.0014102918230825
\x324c46d4d0c7949732d49cedf694c747,p3,0.0510266600454436,0
\x2a6894849f79f4f94134bb9cb956ae6f,p1,0.132907636989747,-8.43160845824332e-06
\x2a6894849f79f4f94134bb9cb956ae6f,mean1,0.00129521299858914,1.63937097793007e-05
\x2a6894849f79f4f94134bb9cb956ae6f,mean2,-0.0045109589334289,0.00035250271976788
\x2a6894849f79f4f94134bb9cb956ae6f,sd1,0.00338631233729934,4.21929220472663e-05
\x2a6894849f79f4f94134bb9cb956ae6f,sd2,0.0556689609490078,0.00124541390198088
\x2a6894849f79f4f94134bb9cb956ae6f,p3,0.051155160931507,0
\x8ef7e76630332c914fc8a57378423dae,p1,0.131041804286564,-5.419030653057e-06
\x8ef7e76630332c914fc8a57378423dae,mean1,0.00270088396894385,1.36377466983868e-05
\x8ef7e76630332c914fc8a57378423dae,mean2,0.00297321334334666,0.000385828810736676
\x8ef7e76630332c914fc8a57378423dae,sd1,0.00915808800828666,3.68462523416188e-05
\x8ef7e76630332c914fc8a57378423dae,sd2,0.11542491333277,0.00102857065624644
\x8ef7e76630332c914fc8a57378423dae,p3,0.0509621397498336,0
\x19b233c30b17805e91b519248a2a5d47,p1,0.132089851691363,-8.10486629166966e-06
\x19b233c30b17805e91b519248a2a5d47,mean1,0.000985045904091549,1.83851016807562e-05
\x19b233c30b17805e91b519248a2a5d47,mean2,0.000384969359049081,0.000321340578912191
\x19b233c30b17805e91b519248a2a5d47,sd1,0.00157016492244344,4.87938891168485e-05
\x19b233c30b17805e91b519248a2a5d47,sd2,0.0124464979246888,0.00102464980093676
\x19b233c30b17805e91b519248a2a5d47,p3,0.0510143155822038,0
\x5b866e2fdef2531f6b82714af1bad8b5,p1,0.1449410569049,-2.55741230639716e-06
\x5b866e2fdef2531f6b82714af1bad8b5,mean1,0.00592999022910304,1.32802759472894e-05
\x5b866e2fdef2531f6b82714af1bad8b5,mean2,0.0542005538424366,0.000373775374010148
\x5b866e2fdef2531f6b82714af1bad8b5,sd1,0.0190157921081394,3.34551957183154e-05
\x5b866e2fdef2531f6b82714af1bad8b5,sd2,0.309345121659756,0.00112488921189094
\x5b866e2fdef2531f6b82714af1bad8b5,p3,0.0510788643617136,0
\xb2305246e1e03ce6fb213eb672254ffd,p1,0.128284130566039,-8.14337544781256e-06
\xb2305246e1e03ce6fb213eb672254ffd,mean1,0.0010188518485545,1.60760295204153e-05
\xb2305246e1e03ce6fb213eb672254ffd,mean2,-0.00388519001678833,0.00035982951288786
\xb2305246e1e03ce6fb213eb672254ffd,sd1,0.00242741396938753,4.23750254665387e-05
\xb2305246e1e03ce6fb213eb672254ffd,sd2,0.0326383875448881,0.00117343704362797
\xb2305246e1e03ce6fb213eb672254ffd,p3,0.0510309046083658,0
\xcc0cc4ba07176cb641a39fb06f2c4d9e,p1,0.144811855797988,-6.98057766469394e-06
\xcc0cc4ba07176cb641a39fb06f2c4d9e,mean1,0.000230014873455642,1.74316495776621e-05
\xcc0cc4ba07176cb641a39fb06f2c4d9e,mean2,0.0146181808589775,0.000342446999457607
\xcc0cc4ba07176cb641a39fb06f2c4d9e,sd1,-0.00233618301237067,4.72542637966875e-05
\xcc0cc4ba07176cb641a39fb06f2c4d9e,sd2,-0.057186250425743,0.00116463528738811
\xcc0cc4ba07176cb641a39fb06f2c4d9e,p3,0.0509564990585888,0
\x568b3627393b815e60888ed7a2c3eb00,p1,0.126937510978693,-8.31394318034826e-06
\x568b3627393b815e60888ed7a2c3eb00,mean1,0.00108433437941736,1.33474730908895e-05
\x568b3627393b815e60888ed7a2c3eb00,mean2,-0.00686693583907516,0.000404630372858379
\x568b3627393b815e60888ed7a2c3eb00,sd1,0.00270981798981151,3.46150863441555e-05
\x568b3627393b815e60888ed7a2c3eb00,sd2,0.0764431102389636,0.00145878273707905
\x568b3627393b815e60888ed7a2c3eb00,p3,0.0510958213219924,0
\x6bc4eaaa1e60a7899c01fe3d771f5be4,p1,0.1593219623191,-2.88110698141587e-06
\x6bc4eaaa1e60a7899c01fe3d771f5be4,mean1,0.0137429296904114,1.23539184636043e-05
\x6bc4eaaa1e60a7899c01fe3d771f5be4,mean2,0.184810304263372,0.000234838230301942
\x6bc4eaaa1e60a7899c01fe3d771f5be4,sd1,0.0400338937622499,2.91222733835504e-05
\x6bc4eaaa1e60a7899c01fe3d771f5be4,sd2,0.692664777523578,0.000668616373988483
\x6bc4eaaa1e60a7899c01fe3d771f5be4,p3,0.0507897218658801,0
\xe6a12c47f91a49fbe3b1ddc21c42676a,p1,0.121349323482665,-7.9998850083982e-06
\xe6a12c47f91a49fbe3b1ddc21c42676a,mean1,0.0013733048902767,1.46593511497705e-05
\xe6a12c47f91a49fbe3b1ddc21c42676a,mean2,-0.0121853057421644,0.000381733595106089
\xe6a12c47f91a49fbe3b1ddc21c42676a,sd1,0.00408736243043925,3.83142705275152e-05
\xe6a12c47f91a49fbe3b1ddc21c42676a,sd2,0.124634215789818,0.00141086542075174
\xe6a12c47f91a49fbe3b1ddc21c42676a,p3,0.0511344808764387,0
\xaba43e2f509031b6202843435037f2b2,p1,0.127057553655502,-7.34842965833211e-06
\xaba43e2f509031b6202843435037f2b2,mean1,0.00145794567129062,1.70342776846894e-05
\xaba43e2f509031b6202843435037f2b2,mean2,-0.00589148785367322,0.000341703934814334
\xaba43e2f509031b6202843435037f2b2,sd1,0.00335000362507498,4.43018437609012e-05
\xaba43e2f509031b6202843435037f2b2,sd2,0.042010912599586,0.00105825039518537
\xaba43e2f509031b6202843435037f2b2,p3,0.0509838378331146,0
\xb47641dde8c682c3af1163b178299dd9,p1,0.137773747172847,-4.69575106586759e-06
\xb47641dde8c682c3af1163b178299dd9,mean1,0.00258496230311694,1.45635246115778e-05
\xb47641dde8c682c3af1163b178299dd9,mean2,0.0189621898361116,0.000367488773036979
\xb47641dde8c682c3af1163b178299dd9,sd1,0.00694057693003558,3.45406070372471e-05
\xb47641dde8c682c3af1163b178299dd9,sd2,0.104355015216696,0.00120751568599987
\xb47641dde8c682c3af1163b178299dd9,p3,0.0510644332757044,0
\xdc487e4fcb38a58ed0a27f6228cf6eb2,p1,0.133846911700996,-7.17213080798402e-06
\xdc487e4fcb38a58ed0a27f6228cf6eb2,mean1,0.000977710538604966,1.80630088377926e-05
\xdc487e4fcb38a58ed0a27f6228cf6eb2,mean2,0.00190485988657862,0.000327837248700507
\xdc487e4fcb38a58ed0a27f6228cf6eb2,sd1,0.00166227161060983,4.84232517668529e-05
\xdc487e4fcb38a58ed0a27f6228cf6eb2,sd2,0.00799241952263241,0.00105220213431596
\xdc487e4fcb38a58ed0a27f6228cf6eb2,p3,0.0510035249698873,0
\x0fc3ec902f966062530cd8452122b4db,p1,0.157999283238083,-1.09197446155709e-05
\x0fc3ec902f966062530cd8452122b4db,mean1,0.000390258424140748,1.45225384434741e-05
\x0fc3ec902f966062530cd8452122b4db,mean2,0.000653297841987754,0.000396240828961883
\x0fc3ec902f966062530cd8452122b4db,sd1,0.000564725567159328,3.87334877426211e-05
