primary_key,asympt_disp,extra_pois
\x9418a41b9017e444e398f59020f1cf54,1.41207429735355,0.128960756960684
\xf60c75a28c1248d335c4c28341fd226d,1.36079146734313,0.138082309515053
\x20ea05549ff8381501e4c716bb449d80,1.14196254369871,0.103031544482366
\x6652288668fe1c95642a46e440eb4908,1.1189683484336,0.190539990550371
\x56a96feee572599758e5ba92e53d600c,0.811508041745329,0.211545365551428
\x2ca4bc9786e1e04eea7ea6480d30755a,1.03326163850383,0.25715807843314
\xfa67ac8aed1c7dd8c385dd96eb3f16fe,0.538922817410813,0.105671459334418
\x8d0ada1ea202e23ed39d6609bc5243c6,1.32649085576239,0.279356613644672
\x1eb4a181f9c0a94a11a8040d7f836bcb,1.04587409873207,0.194447001207979
\x99c1684ac06dc050723bee7f3d5e23ef,0.384470453192822,0.170469964072861
\x6cc87ca931ce762f08a0007e8651b7c6,0.327210795748909,0.181731662623789
\x2e665859894f577f4b5ba1967eabb48a,0.275150238088774,0.139563590618804
\xa03ce211189703cfab79c844b9c5777d,0.329391432746618,0.178226905184574
\x9e9e274f52b40579520c76680f5b5fae,0.339460534993697,0.221496031424917
\xeb030c02b3b33874e40578b1543946a2,0.634507171928927,0.240580957743378
\x52e5104edc7e9c9b458cd03bd1d76f63,0.939585470998588,0.115968297460532
\x6927ff3985cf95a1d054145b89c74504,0.496427278635395,0.113953577611799
\x888ed779aa040cc8d5660b3df579ac91,0.305889586753551,0.148800019269529
\x325d0bf9a917ff70f9ab8a052d285230,0.280919596196139,0.110929823735259
\x734eea39c070c18e5fb9206ab894e3f5,0.406465457961108,0.133046718785112
\x753201abb5ebe60f154ea311766f3096,0.356205981211082,0.188245612106295
\x9ad5b4a72a1ab500582e18e9e8958097,0.461571551577619,0.165732799582667
\xe5699613a0c4ef2416f19f662854aa72,0.796128682254501,0.171392639658685
\x54ef17bc9c4a0c8cb074805e1c81ad3e,0.573730883197574,0.200114561276376
\x4f80356432c23110b847b4caf39fa8c3,0.596603509696243,0.23413933725881
\x4274ddb2358d35deced7d1f5b9b40f2a,0.605572842416998,0.192102904038945
\xe450e373f14e6fa6beeec4b328e312a8,0.215207922569683,0.0929788218500351
\x65a65d4bb086d77027d4445f1e548172,0.206780521131653,0.0557373658615525
\x930ddffc1595dd53584ed5c013ed8c34,0.229355166169346,0.0843060303702197
\x878adb5547d4acb2c699ed696a28310d,0.247928897609118,0.0659894526061269
\xaa86feabfd88f06bbcb289e8559fa702,0.718851780617623,0.223379627090513
\xebe3d4fbab8c259f5f6d86e2db5a2c39,0.340720489186556,0.117926612943558
\x9e3787c10c4204bbf2c9b041e952e435,0.438159324592621,0.0636918789521184
\x8eb64252aeff3f14f3f916d75a632a43,0.419624850116081,0.103205423274629
\x968dc550896dc1bfeec4e84036d88298,0.458159843633016,0.150446635023601
\x5937a8d1565307e42fd4ae3c9ccd20bb,0.258384316227376,0.0750817292424806
\xd02be3b5bd397347e4d73eff9c71e8b6,1.34498692089087,0.249956823598098
\xb0ff51831d0496de5365f8854ddf59d5,1.06212907093535,0.113299494631841
\x88ade06ec0bf6d14f95189806217c421,1.03446244240343,0.289817330204759
\x78c05e0154c82f5515c005d448a6491a,3.18942511232399,0.141015207462704
\x99a4380a3a257f5c8b370aed7173bb9f,0.330712489608042,0.140855956343641
\x84bb5221840bff3826e9e2ce6feb3559,1.23535631166605,0.237321195636831
\x13110eaf305eb95fd77b9f270635aef8,0.59446341749128,0.205620955758082
\x8a3a32e770e6fd56b2701520939386ab,1.69756566199395,0.230886093821707
\xe4431113513d35befb7c74924aa4969e,1.48977908963786,0.3304182349805
\x26b026055490f7aa207e4a1f2dbd5419,0.512488609223917,0.267063994907945
\xf0f638fc2e04196c6eb3567c3078b59a,0.285563709787688,0.227196130077857
\xd0d65b4ce1359301fb4efdf5133305ae,1.54556008352031,0.199540203809017
\xd88660d708b40b2dd55c5f8276f5ca46,1.84988602449424,0.20754290282538
\xecac870cdbfb0abea14f0d8b983707bb,0.188909551917286,0.0573669896472191
\x683433b3c8486ef4eadc3fedf0b3553d,0.240888583137872,0.106636365766618
\xf6ec20a842a6068ef2342bfbdecbbba1,0.310493831220059,0.0815265811677134
\x6c01a104fedf558d0fb54a310640deeb,0.273268760158703,0.152592888567848
\xa0eb806f35a191e4a11f4941f639d462,0.18454343538551,0.0835236137031924
\xa70fb6217ecb901ad5ee257420314acd,0.197686314295257,0.115144654234419
\x054df11caea4c82fd10ac401867523a5,0.343164605211321,0.0985151362851361
\xfa8c465d8e93b597a73df885eddee5cc,0.304276432879133,0.131188801220344
\xfd7c319e6b1772554853450e29fffd8f,1.24396991709914,0.213464880221714
\x46feebd9b90733ddfa2b5f1e63bb6911,1.36351267005529,0.292930341993658
\x7f1ee3d102830345a6441808a431d4a8,0.276181131369195,0.183513551313124
\x154c035a7ffdbb1773291acd2308f679,0.405757711539011,0.264656407777697
\x655335485c802e325d36e8f7fb190313,0.244372535470292,0.093951971690751
\xeccfb17d5eda322be6086537f57112ff,0.292608740716703,0.134873905496696
\xf94dd6984e215ecf2cf96bc1f0e0c924,0.557601715557488,0.121810824568124
\x7773a5e1797ac1ed51acf2070fdd0adf,0.241738221965837,0.101425332561054
\xd127651247dc5e91e5bac50f27d807ec,0.623078298841704,0.145288340204946
\xd7d5fd7268bd5201bb0ff7b2c7b78be7,0.871298242639647,0.255881801040976
\xf93eb4250fec7267998400160ca48d11,0.244536175959471,0.135590700119919
\x6df259b25806a7ced8ea8f8323678ea7,0.247079203942429,0.209903800866269
\xb161a891cc21ba72b6c25c92e1ef43be,1.33914989138823,0.216049345310303
\x6c2317e421ba536f754209736b23cd15,0.194359163520553,0.146447497200937
\xd45f9cdaa8d64be4b686e178e445a7eb,0.202245554083472,0.173428815844669
\x5ba0da8d066b99b3ce0ac93ec6a214cf,0.187913072947303,0.150592661554037
\x1b2d51e2f0294348ae1dfcd7c8042c63,2.45953882587082,0.137802474845473
\xd52626db6308e14afe4fd14cebccd6c1,0.291909391348162,0.166342290256818
\x9ce0fbd2d9517d6102e53d0a5f1f9603,0.345623327475804,0.288222469916663
\x502b93cff4347860725a44bff11bf8a0,0.374241092111203,0.237188978397742
\x00bcb109b67f4aaaf166384a42beaaa0,0.196241959719832,0.224050453656297
\x481a93ebeddc11bfd1c7408bbb8b8b96,0.371172332901944,0.159194437421478
\x5090e3648c65c5faed0066a2d9ec8388,0.404072245688401,0.179728879084446
\x44e1d3e64fd50ee1725107e758b73860,0.362766592117824,0.324664006313276
\xb951ab9e4ccb16dda65be079540208be,0.323212950270957,0.271154585453889
\x65655e0c158d62724c9dd3dfe07014dd,0.185148432224214,0.200082957718196
\x92cfbe4b8af3352701a7e18f728dc5ba,0.698565595840956,0.213011484442443
\x7a962f53e4b6a8bc42fc904f90b30694,0.186774373963105,0.173352592085362
\x3cfa65277ec911d11bfd093c759c9d05,0.332496250832206,0.190785089213111
\xb49ce1a2963703190e2e6f7b20a61316,0.386321236309336,0.0791096439007628
\x5c41b26c49ea24c8bc4913f4afd17716,2.00409800886022,0.185588057697779
\x7cfc242b2cb02bc490246d62c2ad2356,0.568353391909772,0.102599366945866
\x273226bbe866f516d3c600f72a8fee3c,0.627594014950542,0.092359494690996
\x1c888e39678babb2f7fbf42526716c3f,0.470530021506074,0.253865631884302
\xf634597f314240ddda65cfaba5bf87a8,0.271825336991549,0.18872071250789
\x1bc8d2b15278c2f32711273bcacbdc42,1.08658783111576,0.240144947727418
\x42b7cb4fde6c5ab976d5610fc2822136,0.341588576083835,0.113525446049728
\x2bb50bb352c0b2d9b3a2486715272795,1.15264878049592,0.217245636570269
\x004fa4722b62962911c6afeeb74d3641,0.607223289552667,0.170344163433455
\x79b606883ba29ff45efe9b08287cc7e9,0.528579049946571,0.157670160494918
\x03f8915e743c1a438b733827e1c80535,0.801500167109791,0.223697301571334
\x23785cb192b6f11b3b0d8f32b5cd244d,0.946543966276578,0.178869984411577
\x2e2948f33bc2f19842af3fd9a7b6d2a1,1.14840827649735,0.190009134610528
\xb609e2fd231fae223e475277eb700ecb,0.236363522741009,0.0898417291059694
\xae86ca3e6576a456b03cbf18018e1ccd,0.315382386940157,0.0678463771622851
\x6f7661280f92a0bc3aff249c6c2dd597,0.269171050528579,0.0758695046529632
\x9caad99465ded9fe6e16c6263ce96223,0.206106706145551,0.168280988317162
\x141a8eee8935795f6ed4cab9388cd0c5,0.537544445632517,0.166515410259669
\x24878f0e416a12ca97ab145dcd421d09,1.11574098535452,0.243055778674918
\xbe060f7b852f2b3ee1134ce3411f70b7,0.283046564651289,0.110890473970447
\x81fa576c077b518df5f79f7d6989880e,0.193902233088363,0.106616540688549
\x87de9edd5b72618f2312ac8873229fe0,0.235284360031882,0.113048443318728
\xa7e7c4de9ae61c2bb49d0299a844dd73,0.28733624507917,0.123850732610426
\xb2eef7de2cd78df0f75e0f3b754a02ca,1.36973817867867,0.169938263645629
\xd075ecadb72c66df59a969f72ae2accb,0.332994068150259,0.0949939136474386
\x0d72b5370cdfd45b938247fcdcc00e86,0.68393343948848,0.115794457993162
\x08f9fd65f68a1ceda753c48d0c34dfb1,0.231239249246946,0.0933472029187331
\x7e3c5bf13516318793f346e4069a56ee,0.371607765373432,0.118660817863197
\x21bd3f2a4de58dd5ddd39d39baec33c2,0.545257786266153,0.255255978750214
\xd877812e5a5a7ed78f99753d6cb49383,0.432342605994921,0.176131284907376
\x5e98857953d814f78f50b335a3b9c1d1,0.306547424966517,0.119353650773851
\x8a2ef34f022ad0416683733ef87a01d8,0.250073156585382,0.116480088054678
\x1a6003c904b6b7636243d56cecedb2b4,0.740073807803912,0.172417100899864
\xb50c5712e035bb9319411d2606f3bbbc,0.294166730364225,0.161444308109223
\x63b0a287053460bbefe6a87e95f20844,0.830675673870212,0.213275814612601
\xcdf90d72944094e4fc84465e25061545,0.518742107955061,0.178621222304786
\xe1ed886b61632d2f82af70cd3f3cf8a2,1.17507809152332,0.210517661328866
\xba138620075305b15dc483f450dce5d0,0.224348264554137,0.239772324458261
\x50787a4d8a10b1cb6074a391f4ef59ca,0.291641264023186,0.246995594464609
\x5bcfae9ded70cf7de50f5b196c7a4f71,0.488854709342793,0.240280875387704
\xdaabf950a3a663acff9f5c2490936929,1.06125305090888,0.224608720617242
\x0cabe90ae56eef8572ec4029cfd28ad5,0.247567458707609,0.222495494636004
\xcbc550db74ca028e8648a8afdcbd8baa,0.727562377420914,0.184717034390941
\x72c048eda248baddedc490b1cb4877e1,0.631391367849005,0.23446318036248
\xf2dde70f8ef2bbe5f0fd06afaca575f9,0.53381482561817,0.265932072189274
\x2a44dce57b1b5351f9a2f4ddaeb1956c,0.389854791626475,0.20822272484303
\x5b31818c2e35341315aa1e09d510b100,0.689104617985026,0.275386169674566
\xdb0eeffa8d768971280721bb7a1b36d8,0.306077327898941,0.2251336350287
\x1887255464a88fe57c67aac5159fc8e0,0.504008515423096,0.333685712848307
\x033184c6717cf0a6d37ff2890b10fd9f,0.299744260408304,0.203328167286668
\x82cd340fdc09f164ba5b44a1a20aa79c,0.233549314370591,0.149631039641879
\xdf3218b150d0f49b2696b31bff0b24e4,0.75830907530171,0.316004465508799
\xdc434f6d3c2f83e805137e7afa42958a,0.507385212811764,0.0961818152827728
\xdd16432701499b374637e8ebdceb1023,0.325417210935141,0.192120046099366
\xd0697aa7bfda400118db3079a14c6f08,0.0925971590940868,0.100694224606567
\x75efd9f863a12aa1cac2224dee1c6205,0.149675048649126,0.0870723045085253
\xfbb2ecd15779688375b0b022aa6e667a,0.180203568072405,0.109156148800601
\x9b8fe4862a91d5375167119c1426e701,0.344158873698691,0.157518088455064
\x47e9978041a852686d262bd054049bd9,0.166470311924731,0.139755019081469
\x129328ada05534bdee4bf839920701b2,0.273767331511481,0.213832474732741
\x6e702759f3be7d92511f8e94b930dfcc,0.138209148028356,0.238182651637225
\x4f476c3ac7183b0b98043b683055c0c4,0.0719803506763071,0.200667748339685
\x58985b8c7e66b677a5b7f8b65902738d,0.833863982954589,0.289368044663026
\x6dbcbb93e96d38b548e8a0d3d50dcafb,0.446198138818629,0.167518680780287
\x2fce6af7734e6e3cc59c7f72007391fe,0.199291357896852,0.160645807357377
\x75410f8f167f43ee2b76697ee9089592,0.429082619327943,0.260666533247132
\x26f2ba5f20a55a52a2ba3a779451ac84,0.276489798631474,0.306071978966978
\x33ae1478c4dbd94ec35bf8d259ba59da,0.341792091622377,0.234293885042417
\x59fd0a6ff5f6be8816ea48c6d28bda7f,0.595979475713552,0.286348567885039
\xf79390033fcf7b3a1b5f914677234a6c,0.325221404447499,0.0708582585893986
\x36ca1f7a20ffb757355bb5e507cf99a3,0.254191863531328,0.0933088314290418
\x8b70a951b10b15570ebd5b65c39a8647,0.288405508040271,0.129973404035553
\x2a3fc0072e443b1f8cc56d970d1c2d9d,0.407518603232673,0.0790869186237616
\x324c46d4d0c7949732d49cedf694c747,0.285402930281132,0.101371250331073
\x2a6894849f79f4f94134bb9cb956ae6f,0.500543730865562,0.130286404783985
\x8ef7e76630332c914fc8a57378423dae,0.627201394240211,0.124966908064341
\x19b233c30b17805e91b519248a2a5d47,0.300475862315532,0.112546112256067
\x5b866e2fdef2531f6b82714af1bad8b5,0.693819842916177,0.250013866202942
\xb2305246e1e03ce6fb213eb672254ffd,0.310578854216102,0.106942357192752
\xcc0cc4ba07176cb641a39fb06f2c4d9e,0.231929018824133,0.126669108141825
\x568b3627393b815e60888ed7a2c3eb00,0.257739078065215,0.0929048624167644
\x6bc4eaaa1e60a7899c01fe3d771f5be4,1.6937188811536,0.163418862241106
\xe6a12c47f91a49fbe3b1ddc21c42676a,0.242270575600888,0.0806040414209821
\xaba43e2f509031b6202843435037f2b2,0.387069992601263,0.116415538540491
\xb47641dde8c682c3af1163b178299dd9,1.05122563115702,0.237281571120786
\xdc487e4fcb38a58ed0a27f6228cf6eb2,0.210196119558557,0.111185005793043
\x0fc3ec902f966062530cd8452122b4db,1.82745209791526,0.269246509927108
\x0ea333068e94e7432c8255ed6fb1174a,1.2125335177712,0.194428088643126
\xdc83da72dbf143a32040bbdae5c95bc5,0.355393025805646,0.165960988926723
\x92037be71310a1e0cec6c733206be732,1.96334165997842,0.165865685748852
\x78a3adfaa5a52d4176eba007b41fbcb7,0.336774844968909,0.181266564296675
\xa3e8b91bae498f4a4a8b09e997d787bc,0.190300849769196,0.1279493623965
\x2f113f3f33d05dcd59095ddd5cd31b03,0.276767030738187,0.102072163003066
\xf380221c72b21b9fedf66be980ad334d,0.179445679064295,0.0940272224746508
\x632059455eee68333ceab2b1f4fc9f87,0.170516466129365,0.106163074342164
\x6a95ceaaef4a3952b19c9d85041a2c52,0.387708431216421,0.211139327735779
\x64f19ec71badbe57bb7b00122960be45,0.775725739911803,0.224340977000594
\xb9103c98f3f3913c353ca9597c5f11ac,0.448980008188532,0.287770142093925
\xd5fe8ca6f14a097c43765a48194137b0,0.63621677856455,0.247045012636163
\x7d8d93dcb83b54ad0983d969865ad0d3,0.229571774647436,0.115436124858565
\xa551264dc16a09704ee13c7f8258b24b,0.206325949364285,0.0964213109876646
\xad27ff8583065228a4bf92804c1ff204,0.384501643704959,0.160254400884809
\x920accff2873532d72a99fc5b4d54256,1.32572975099876,0.18331965159357
\x5580da8d78230ee365b24af6ed502553,0.312050829741105,0.171464332510865
\x2a1147dd5442ff7cca24ac7aa19c25ab,0.204958902750839,0.160242446566689
\x219cbed3262dc2dde09e76bc506d1cad,0.275289375537504,0.0988755700284803
\xffd6705dbedb2a98c8db2250a1cb1c99,0.547842711337966,0.128078844938612
\x7cea5cf6221cf9e3f877c1be92fec8b1,0.299464730895685,0.0787267501365792
\x224de4e3c1a8c5d79e7d837fe080bea9,0.263627074800783,0.0855373654340936
\x0e7d7bffd400407f68e1dda742484285,1.50108154715629,0.166616277107739
\x1f4ea46b313a7977c9928c21a9bcfaa8,0.452795107188369,0.338313102334207
\x83384df29a093be2519cfdc7a795d254,0.25481437828591,0.109368364046725
\x02ca493759109739b78e02cfb3ed74c1,0.203762336281501,0.0825148163196892
\x39f4e5e3a776a544dc0dc56078f2c77c,0.412706994182895,0.0883419046409487
\xad00011d3210a6423a2d631abc49d427,0.340014973808548,0.416972888976182
\x64a86ee47f78f7cc31cfedae9b6a80ef,0.344573996200588,0.116629817353914
\xe28a57d3332b0a969c8f08c21f65a8c7,0.439268146032078,0.182856573219458
\x163a3f159a731bb9485937ed103644db,0.280800586248594,0.082296801437304
\xf540fa08e87efa7c7324543853026386,0.604568389258894,0.182128833834749
\x167bc0b913e236f256a7ca36a1804f9c,0.132665582088303,0.16394339741466
\x209879b08d1f71ed4b02b3d6de6e5ca4,0.31873308580355,0.440116124018847
\x1fb6b37e564bc36c28d08e54f3e2dbe7,0.545016151295769,0.214843495390601
\x1352506c602aeefef3e6450a9ca109e7,0.940653742832908,0.274241019448206
\x4ff8f5b9c00ad339429097cafd508ea4,0.601613787509191,0.250546285636927
\x812dbb3e86f1548154d8fd4054b9dbb7,0.683847260937674,0.176142894255022
\xa5bb9432f5236afbd6fe6cbf1f5afeaf,0.416192296515967,0.193864277299547
\x7c4596d79c64a5af64239496d47d635d,0.565774934335532,0.31031762506359
\x848f1a10b93c891e534ec82576f4d1b7,0.248740545367113,0.087327587176794
\xe509bded6c1441930957d91772a0f4f3,1.99041601942403,0.254721230551959
\xfd8e1e2193a8d4fea5cbdc936decca00,0.269665260783387,0.132607932456067
\xdfb68574464dfc69da4cbc164980e0a0,0.275281303348309,0.0863112521204804
\x6e5e051732b9c4ee276690cbfcb4c81d,0.161365179462289,0.0737840621084709
\x9bb9b3f6db3c87c9d2b808b462bea654,0.278721873624016,0.138977604715672
\x1404deb0018988471f2d71950be73262,0.253172362482295,0.149754300975294
\x746b7bee27f822a459df23ba827b0577,0.277956513954107,0.136603073179696
\x891b90e26132edb006e056c05833b9bb,0.231825402494027,0.179572632734049
\x163e39e9788181bb218dcb147a1189d1,0.347438634358074,0.225190911724581
\x134ab2f81b36a4b0d1d8ac3f8aca5e85,0.262029784725642,0.143005131958373
\x1bb5623f084ee1f3574a8284e6ffa75f,0.22626776269972,0.147515601345755
\x64015ba9215c4f31753d1b792888c8eb,0.200804962401958,0.128848408113556
\xf42767165a9e852bc863080d1a3e3fd9,0.478920334699638,0.20883452130638
\x9966b0b10e5a51c48c5ef785ade240c9,0.165941980342475,0.186857172006265
\x06da37f6ebbded0693a0b129c85e3ffd,0.182857123310035,0.139491949495421
\x856627fc23739f468f7815533836c99d,0.414671908652436,0.25086484486065
\xfdfaefa76726bd801e2149e567b771fa,0.21757634323709,0.212109885490514
\x5b5f3bd08a11878e1b724f964f9a52f4,0.205998636686116,0.140123553024428
\x7a839701dba1baf3c1b4ed967aa5828c,0.293941997300865,0.155349096733816
\x02ec83dcb87f61735c6a1f4453447f84,0.141985612485921,0.220876346290516
\xc099c63b7e6a2ae15ddcfae67bd96be0,0.216992469787399,0.16482842139388
\xf5e536135b4f19366908476ca78ca355,0.376956704313684,0.177429873061104
\x903ad6380f8ba3b9fbcbd1d28d943957,0.34578517359737,0.199500107565393
\x45568e68276177430d503c7ba6db6a46,0.376296145086032,0.175556261734372
\xd972700308411391890f73bf732db358,0.181690452892704,0.158440567760739
\x8a930f66290f6ff1ece3629b691ef286,0.220182222981952,0.241094087922828
\xec54e4a0b4b1c5a34d392d238e94e6e2,0.284326235253956,0.116460327675876
\xfc64be125a9be18787fe450fd1da54ad,1.25740744468192,0.219490461771011
\xfca1f22aeeebbb98b2e612686ff4c8d5,0.754328183594001,0.164183433703004
\x36e134a71a165f485b811c1d3b8740b9,0.652306520096342,0.189783256176799
\x640f1b38eaa8cc0e47b665b284d54a25,0.452588760987142,0.191595447460344
\x2420b7985c5b2ec1d3bf1b43be0b6be6,0.219268987209503,0.176670652547233
\xf2b2dbd958be8c230aeb43d258bed830,0.289562503245317,0.119096463238756
\xc2c6afc828d398ea21653a465ba905f0,0.212624612110313,0.125301350696653
\xf05d5ba19926da190d6f9c4ae859c351,0.213967786518266,0.101116283912613
\x197e1c37e3a17411ee4f7661f199dc1d,0.208118451105856,0.121755671902042
\xe387a76aae06875a05aa42108d4de539,0.24229630771577,0.0976506939359848
\x4b9978035d63b13b8e1a0cf9f4336d2a,0.263698707495917,0.132154502429863
\x70fb2e6d78319a6b992afc2d4f26657f,0.27729603875885,0.148791553416671
\xd2c19f1733f8f7f41f3639296d6813fa,0.45996172609091,0.149249055646238
\x830a01bb7c5dffbfbd9a9d51137b3ddf,0.322797861758749,0.190705380549371
\x9bbc241e9ad28dc1b2cdb71e2fcf38c2,0.193002838783862,0.189339234229338
\xda0f38e98b0d6244e82fa77ab515397e,0.709745442729921,0.237658474032381
\xd03a906c9acef44eaecb1978b6f46ff7,0.18455560640936,0.066413998048206
\x2089f01cfb4166eba65a1bacef3cd695,0.969859198182077,0.137653975909978
\x703f945391a89b79918b5d89a2dc14e6,0.315046366006846,0.0765584309371379
\xaf0bee8e33423a5e5e3457f1bfc79187,0.326402718915752,0.102219006040099
\x1808b228d78be5411a9ecdcbd1bc8db1,0.23766773548517,0.106271122972378
\x40fde2e632fe0a2725ea5fb69bb8a897,0.267727969351691,0.0652915691654376
\xa6b299932b4723bb16f22dddedda83ff,0.370886182076706,0.0819030345611733
\xac100dca34da911e5395f03eb0b399ee,0.316567240824943,0.0867987631226044
\x79881c4499877a4b5d9c8a868eaabf64,0.222946702373087,0.14221282528594
\x0a52bb438e56564b0850792ff5e41869,1.15823603924903,0.167668891482265
\xef0b3f6f9c675a00c8ab3280329be41e,0.257002413017138,0.080881955600401
\x48905f68db0c8de00e7d836903f15d8a,0.144456363580254,0.0635110447521628
\xa4c03f0472a9e483d0ba7fc21539e8c4,0.182648939185577,0.0731602486478772
\xa3a90efc042d1c8f64458086e52448f8,0.4618185074277,0.0825393847316585
\x3b724f8b29c58d8001865cb9eb53c181,0.211891910037684,0.0802734567844353
\x9fb0989e6d1bbee9f6ab118c83e743d4,0.184793484250821,0.0969387735461513
