"gene_symbol" "cumFraction" "rank" "indicator"
"ENSG00000157191" 0.148751654571181 3259 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000175279" 0.149710164772468 3280 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000235098" 0.150029668172897 3287 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000160049" 0.151170751745858 3312 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000215915" 0.152311835318819 3337 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000157911" 0.156693596238989 3433 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116685" 0.1668720617098 3656 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000127054" 0.171299465972888 3753 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000221978" 0.173535989775891 3802 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116237" 0.176411520379753 3865 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142657" 0.17737003058104 3886 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000171603" 0.179013190926103 3922 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000272106" 0.185266328905929 4059 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000127481" 0.192204117029531 4211 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000198912" 0.196266374549272 4300 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142599" 0.197635674836825 4330 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000008128" 0.199643981925236 4374 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000158828" 0.200830708841116 4400 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116198" 0.201241498927381 4409 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000224870" 0.202063079099913 4427 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000158109" 0.202382582500342 4434 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000130764" 0.209685517367292 4594 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000090432" 0.210050664110639 4602 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000131584" 0.211374321055274 4631 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000176022" 0.211922041170295 4643 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000197530" 0.218768542608061 4793 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000169972" 0.226984344333379 4973 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000228463" 0.232142042083162 5086 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000054523" 0.235017572687024 5149 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000197785" 0.237619243233374 5206 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000159363" 0.241635857410197 5294 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000065526" 0.24446574467114 5356 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000127463" 0.246610981788306 5403 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162458" 0.247067415217491 5413 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000157873" 0.252544616367703 5533 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116731" 0.254644210141951 5579 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000120942" 0.262449221781003 5750 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116663" 0.267561276187868 5862 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000219481" 0.270938883563832 5936 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000188290" 0.273084120680999 5983 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000040487" 0.279611118718335 6126 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000171621" 0.280615272262541 6148 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000171824" 0.282714866036789 6194 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116213" 0.28353644620932 6212 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000008130" 0.286640193527774 6280 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142655" 0.28705098361404 6289 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000248333" 0.288648500616185 6324 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000177000" 0.290793737733352 6371 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116138" 0.292938974850518 6418 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000238142" 0.29403441508056 6442 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000189339" 0.294445205166826 6451 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000041988" 0.296636085626911 6499 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000117154" 0.301839426719613 6613 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000132879" 0.302843580263819 6635 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116254" 0.30366516043635 6653 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116691" 0.309690081701584 6785 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116786" 0.311196312017892 6818 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000231789" 0.313250262449222 6863 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000067606" 0.319594687114884 7002 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000097021" 0.322515861061664 7066 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162408" 0.323017937833767 7077 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000130939" 0.323930804692136 7097 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116688" 0.324524168150075 7110 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000235169" 0.335798073850929 7357 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116809" 0.337943310968095 7404 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000173614" 0.341275275001141 7477 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000187634" 0.34510931580629 7561 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000197312" 0.348121776438906 7627 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000007923" 0.352823040759505 7730 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000198793" 0.364142589803277 7978 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000272449" 0.364416449860788 7984 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000160072" 0.366059610205851 8020 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000074964" 0.370350084440184 8114 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000037637" 0.373590761787393 8185 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000224051" 0.379661326395545 8318 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000107404" 0.381806563512712 8365 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000157870" 0.385184170888676 8439 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162496" 0.386005751061208 8457 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000204859" 0.386781687890821 8474 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162438" 0.387238121320005 8484 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000048707" 0.388972568350906 8522 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162542" 0.395590853074079 8667 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000132906" 0.396275503217856 8682 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000215908" 0.400337760737596 8771 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000130762" 0.402026564425578 8808 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000131697" 0.403304578027295 8836 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000227372" 0.412387603268063 9035 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000011021" 0.412661463325574 9041 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000049239" 0.414715413756904 9086 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000261135" 0.415034917157333 9093 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000188157" 0.420831621707974 9220 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000158286" 0.422292208681364 9252 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116151" 0.426582682915697 9346 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000230424" 0.431877310694235 9462 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000083444" 0.432288100780501 9471 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000049246" 0.440640832534575 9654 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000157881" 0.443927153224702 9726 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000186891" 0.446163677027705 9775 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000179051" 0.448126340773198 9818 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000169914" 0.448263270801953 9821 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000272141" 0.45040850791912 9868 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162413" 0.458487379615683 10045 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000157933" 0.461956273677484 10121 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000188807" 0.464010224108814 10166 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000131591" 0.465196951024693 10192 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000230368" 0.4696699986307 10290 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116273" 0.47199780911954 10341 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000058453" 0.482404491304943 10569 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000230679" 0.485097448537131 10628 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162426" 0.486923182253868 10668 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000130940" 0.488520699256013 10703 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000132881" 0.489342279428545 10721 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000157330" 0.493085033547857 10803 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000116771" 0.494819480578758 10841 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142621" 0.495367200693779 10853 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000225880" 0.496143137523392 10870 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000189337" 0.500159751700215 10958 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142615" 0.502715778903647 11014 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162444" 0.515130768177461 11286 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142627" 0.520288465927244 11399 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000234546" 0.52188598292939 11434 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000069424" 0.532566525172304 11668 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162461" 0.533707608745264 11693 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000237491" 0.538591446437537 11800 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162543" 0.539047879866721 11810 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000187961" 0.546259528047834 11968 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162482" 0.549043771965859 12029 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000236423" 0.555251266602766 12165 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000215014" 0.560911041124652 12289 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000049249" 0.564334291843535 12364 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142611" 0.566525172303619 12412 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000251503" 0.568670409420786 12459 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000175262" 0.568989912821215 12466 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000169598" 0.570633073166279 12502 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000271746" 0.577251357889452 12647 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162571" 0.578301154776576 12670 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000171608" 0.58021817517915 12712 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000159423" 0.581131042037519 12732 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000117242" 0.582728559039664 12767 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000272004" 0.59509790497056 13038 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000230337" 0.599114519147382 13126 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000215790" 0.602629056552102 13203 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000270136" 0.603450636724634 13221 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000215912" 0.6055958738418 13268 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142632" 0.608882194531927 13340 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000231050" 0.609064767903601 13344 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000120937" 0.609521201332786 13354 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000272455" 0.615180975854672 13478 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000187583" 0.620977680405313 13605 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000237094" 0.62513122461089 13696 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000225077" 0.62718517504222 13741 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000171680" 0.628143685243507 13762 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000227959" 0.628189328586426 13763 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162493" 0.630471495732347 13813 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000272426" 0.636405130311744 13943 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000177133" 0.638230864028481 13983 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000182873" 0.639554520973116 14012 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000180758" 0.639782737687708 14017 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000215704" 0.640284814459811 14028 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000226029" 0.644712218722899 14125 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000178828" 0.645533798895431 14143 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000158292" 0.646218449039208 14158 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000149527" 0.64731388926925 14182 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000228594" 0.648272399470537 14203 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000178821" 0.660778675430188 14477 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000238290" 0.667351316810443 14621 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000237301" 0.673878314847779 14764 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000271806" 0.674699895020311 14782 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000241563" 0.674928111734903 14787 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000169991" 0.679903236113013 14896 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000189409" 0.682367976630608 14950 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000237436" 0.685334793920307 15015 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000204624" 0.68989912821215 15115 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000184908" 0.690446848327171 15127 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000228140" 0.693231092245196 15188 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000223764" 0.696289196220731 15255 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000238009" 0.699666803596695 15329 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000117122" 0.699986306997124 15336 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000215788" 0.700899173855493 15356 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000228327" 0.70245104751472 15390 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000196581" 0.71089506595463 15575 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000230699" 0.717832854078233 15727 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162576" 0.717969784106988 15730 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000117245" 0.723583915285955 15853 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000158825" 0.72636815920398 15914 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000236266" 0.729471906522434 15982 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000232912" 0.729837053265781 15990 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162572" 0.731434570267926 16025 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000238260" 0.735040394358483 16104 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000184163" 0.736090191245607 16127 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000226944" 0.742571545940025 16269 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000269737" 0.743803916198822 16296 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000175206" 0.745218859829294 16327 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000187144" 0.747227166917705 16371 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000272153" 0.748140033776074 16391 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000177757" 0.758090282532293 16609 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000169962" 0.764115203797526 16741 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000260179" 0.764343420512118 16746 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000227634" 0.765667077456753 16775 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000271989" 0.766716874343877 16798 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000186827" 0.771235565292802 16897 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000226849" 0.773243872381213 16941 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000272510" 0.775708612898809 16995 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000273443" 0.781277100734858 17117 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000179023" 0.781368387420695 17119 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000226969" 0.788260532201378 17270 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000230415" 0.789994979232279 17308 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000272512" 0.795243963667899 17423 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000228037" 0.800995024875622 17549 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000224174" 0.801086311561459 17551 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000158816" 0.811082203660596 17770 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000228549" 0.81126477703227 17774 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162490" 0.813501300835273 17823 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000225285" 0.814733671094071 17850 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000237330" 0.815190104523255 17860 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000224621" 0.817426628326259 17909 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000009724" 0.81797434844128 17921 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000069812" 0.833447441690629 18260 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000233421" 0.845908074307362 18533 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000234396" 0.851613492172167 18658 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000272235" 0.855858323063581 18751 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000203469" 0.858642566981606 18812 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000230021" 0.865306495047697 18958 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000187642" 0.869505682596193 19050 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142583" 0.870099046054133 19063 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000235434" 0.87078369619791 19078 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000215910" 0.875484960518508 19181 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142606" 0.875804463918937 19188 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000204464" 0.883153042128805 19349 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000186510" 0.889908256880734 19497 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000224459" 0.893285864256698 19571 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000270171" 0.897576338491031 19665 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000078900" 0.900451869094892 19728 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000233485" 0.90081701583824 19736 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000162460" 0.90460541330047 19819 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000028137" 0.909717467707335 19931 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000142609" 0.921447806837373 20188 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000173641" 0.927244511388014 20315 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000228526" 0.928020448217627 20332 "10x 3' v2_islet of Langerhans_pancreatic A cell"
"ENSG00000171819" 0.936008033228354 20507 "10x 3' v2_islet of Langerhans_pancreatic A cell"
